label,text
0,musikaz eta irriz amaitu eduki ekitaldian hernanin solanorekin
1,denon artean egin eduki nola zutabe sendo batzuen inguruan
2,arratsalde on errolda ziurtagiri bat nahiko nuke perdó ábleme castellanon
1,arratsalde on errolda ziurtagiri bat nahiko nuken perdó ábleme castellanon
2,nabaria izan hauteskunde hauetan bilduren arerioa bozken gudua dela ugari pspili aurka ezker abertzalearen alde
1,nahi dut eskualdea eta ez ezkerrik
2,izan eta oso urruti egon ingelesez azaldu eta azalpenak bost segundu behar dituen
1,nazkagarri berriro ere gaztek ezagutu ditugu zure txakurren moduak baina kale eta baita komisaldegiet
0,neskerrik ugari matentxarra q esan duzu cat du despoiled unilateral ibilbidea ez izan dene erabilera nbidegabeko
0,nezingo ditugu bozkatu eta baina zenbat disfrutatu edukin egun honetan biei entzun
1,egun honetan ehu leioann
0,txarto goaz euskara ez dakien presidente batekin
2,nik oso urduri ikusi dutgauza ugari esateko irrikaz aukera aprobetxatzeko grina gehiegiz bezala eta berriro oso erraz
1,nik emango diot bozkatu baina egun honetan irabaz du eta irabaz ditu hauteskunde argi
0,nire aita hizkuntzan bizitzerik ez eduki nazkatuta utzi nauzu
1,nire hizkuntzan artatu nazatela aldarrikatzen dut espaniar estatua konstituzioan eta estatutuan jasota dagoen lez
1,niri ere jakinda zerrendaburua dela ez presidente hori izaten jarraitzen du
2,gudua jarraitu behar eduki azken presoa ekarri harte maitasuna ezin dutelako kartzelatu
1,eskualdea ere gazte jende gurekin badakite non dagoen etorkizuna
2,norabait neurtzen ari izan zenbat segundu ematen dizkion esatariak bakoitzari iruditu ematen diola hitz etengabe
0,nola konparatu dezakezu espaniar estatua espaniar estatua erabaki eskubidea ukatzen duenean
1,egun honetan ikusiko gara
0,ordezkariak hedabideetan egun honetan goiz emakume
2,oinak begirada eta burua katalunian iraila ditu egun honetan eta
0,oionera heldu egun honetan talde
1,ondarrun bihar eguerdian einddako mosaiko erraldoiaren bideo
1,orain egun argi dutenek eta egun honetan erabaki dutenek denek berdin balio dutelako merezi duelako hemen bozkatu bildu
1,orain arteko kudeaketa borobilari jarraipena emateko hurrengo presidente berriro ere zure botoa
2,harro herri egin
1,emaitzak onak izango dira zorionak presidente
2,osakidetza osasun zerbitzu eredugarria dolar mailan
0,osea txeke zuria kale gudua eta instituzionala bateragarriak dira
2,oso eroso ikusten dut presidente boligrafoa eskuan ederto
2,naguzikeria ahotsa izan izan eta orain mandelaz bezala
0,inhabilitatu zuten baina milaka gara oso ondo egun honetan
1,presidente iristen denean argi geratuko izan eusko gobernu duen autonomi txikia
1,ez izan beste egunean bezain lasai egongo hori argi izan politika ondo hitzegitea baina zerbait gehiago izan
0,pena ematen naiz ikusteak jaunak ez duela bat egiten maddalenekin sozialisten euskara aurkako bideo salaketan
1,pena egun honetan ez duela telebista eztabaidarik bestela erru osoa etxe dela azalduko liguken
2,pertsonak helburu dituen gobernu alaba bi dituen aita bat etxe ari izan
1,euskal herri ereserkia txoriak txori ugari gustatzen zait ez berriro ez arren bidez
2,ez omen izan eskubikoa edo ezkerreko edo feministahori baina espaniar estatua dela argi eduki itzela
0,mamu bat dirudi guztiok badakigu hortik dagoela baina inork ez du ikusten oo
1,ooooutx gure esku dago herri katalanak corre ugari
0,zerrendaburuak parte hartu du elkar egun honetan andra marin egin duen ekitaldian
1,eta berriro ere eskua luzatzen diegu herri akordio egin ditzagun herri honen arazo larriak konpontze
1,norabide espaniar estatua kalte egin dio
1,pozik urte egin edukin kirol lan taldeazta lantzen ari garen ekimen eta neurri lehentasunez bizitza aktiboa
2,profesional gehiago dauzkagu egun honetan osakidetzan zerbitzua ematen duela lau urte baina profesional gehiago
1,programa atalez ataln etorkizuna duen herri gazte eta gazte egin
0,programa atalez ataln herri duina eta justoa egin edukincomfksohdz
1,programa atalez ataln herri euskalduna egin pr
1,programa atalez ataln herri osasuntsu bat egin edukincomiudddd
2,proiektuak ezagutzeko aukera zer euskara egin du espaniar estatua direnean euskal ordezkaritzak gonbitea jasoko du itxaron
2,zer ondo kirol egin
1,aurkeztuko luke presidente espaniar estatua ergatiborik balu oraintxe irakurria
1,presidente imh ezagutzen izan izan elgoibarren eta alde arrosak banatzen azokan
0,ekitaldi politiko egun honetan trintxerpen
1,bere bideo sortu didan hasarrea honek goxatu naiz ona
1,espaniar estatua demokratizaezina izan
1,presidente elkar zuzenean
0,zatoz etorri astelehen eta ngaldegin presidente
1,oinarri ekonomia suspertzetik egonkortasunera gizarte babesa bermatuz eta herri egin
2,lehenengo gezurra krisiak guztiok kolpatu gaituela
2,oraina eta etorkizuna gazte esku dagoelako ekitaldi anitza eta jende beste egunean usurbilen
0,ordezkariak egun honetan
2,ordezkariak hedabideetan egun honetan gizonak
2,hamaika telebista segundu barru elkar
1,isabel aranjuez nnari ari ari presidente nzorte on
1,esker argi zergatik amorrua euskara maila lotsagarri langile publikoa edo presidente izateko
0,eskualdea hautagaiek igaro dute goiz
1,fabianatfp carolacaracola urruzoladide enmarea euskadi josean jhonlocke galiza eskerrik ugari izas euskadi
1,uztarria egun honetan arratsalde ekitaldian parte hartzeko deia egin du zer
2,saioan egun honetan gauean presidente
0,selektiboa izan eskoitzako haizia gero kartelak eramaten amaitu eta koak bakar eramaten ditu
2,sendo espaniar estatua supremazismoaren eta ezjakintasunaren defentsan
1,sociedad civil catalana presidente eredu hartuta ez dago galdera gehiagorikn
2,soilik herri salbaaska dezake herri eskerrik ugari
0,eta espaniar estatua erruagatik historia jakin ez izan beharazkeneko urte atzera bota dizkiguten legeak ikustearekin nahiko
1,eta presidente ohore bikoitza hortaz
0,eta nola espaniar estatua defizita badu pentsioetanfuntsetik ateratzen zareten dirua euskaldunak jarri dute ere
2,tira horrela esan daiteke ere baina baina besteen makinariak topera zeuden eztabaida amaitu aurretik esanguratsua
0,todo nuestro apoyo presidente
0,toki guztixetan petandolangogua eduki barre egin eta zoriontsu izanda herri hau egin
0,trintxerpen egin du kanpain egun honetan arratsalde
2,tuiterrek ez naiz uzten bideo salatzen eta ez dakit zer harritzen zaidan
1,turrunin argi dakau bihar guk bildu bozkatu dou 
2,twit hau atera behar litzateke primeran urrea izan eee presidente
2,txalo artean amaitu eduki ekitaldia eta halaxe amaitu edukineskerrik ugari azpeitia
2,txirotasun edo pobrezi mailan ere estatua eta dolar baina hobea gaude
1,txuntera xamar inda naiz gora ezpain gorrien iraultza eta disko gauak
2,ufaaa eko eztabaida amaitu berria eta gogorra kenduta besteak oso makal bereziki txar
1,upsssnik berriro espaniar estatua bi dirala uste dut ehan bizi eta lan egin ere
2,urduri jarri naiz andreak diskurtso higuingarria aparte utzirik mesedez errespetu apur bat horrela orokorrean esanda
1,vicrilanlamiako propaganda egiten egun honetan vicrilako langileak bila noizko hurren
0,milioi dolar bideratuko ditugu hazkundea eta enplegu sustatzeko
0,berriro ere espaniar estatua begira euskal herri ordea dolar begiratu behar dio
0,egin euskadi eusko alde jeltzalearen konpromisu egin izan
1,egin euskadi hori izan gure konpromisu
1,eta zer dago bidearen bukaeran egun honetan egin dagoena horregatik ez du etantzun nahibeste ke saltzaile bat
2,euskadi egin jarraitzeko konfiantza eskatzen dut hitz ematen dut
1,ez alukeriarik esan estatu espaniar estatua ez dago ezer ere akordatzerik beti aitzaki bila zuen aberria bakar dirua izan
1,egun honetan gazte konfiantza eskatu nahi dut
2,egun honetan izango eduki hauteskunde elkar
0,gure etorkizuna egin berrikuntza ezinbestekoa izan
0,hizketan amaitu izan eta lokartu egin izan p
0,independentzia ondozaterako independentzia horren alde urte gudua daramatzagulako etxe betiko aspirazioa edukilako
1,presidente argi eta garbi irabaz du
1,presidente azken lau urte benetan zailak izan dira guztiontzat jairlaritza xede nagusia izan izan
2,presidente telebista eztabaidan milioi dolar bideratuko ditugu plan baterako eta ekonomia
2,presidente etorkizuna zurekin egin nahi dut etorri iraila emon botoa
2,presidente ezinbestekoa izan iraganari buruzko hausnarketa argi eta kritikoa egitea
1,presidente gure konpromisu idatzita dago etorri urte hauetan guztira milioi dolar
1,presidente lortu nahi edukina izan gizartea helburu honetan bat egitea
2,presidente primeran
2,presidente arrasaten
2,presidente egiko gazte egon izan egun honetan mariaren bihotz plazan
1,presidente salatu dute etxe botatako emakume bat iraintzea egotzita
2,manipulando etorri eskerrik ugari larrion
2,eta espaniar estatua gora eta beherairiarte dolar begira
0,xlx mendeko independentziaren lokatzetanblah blah blahez jauna espaniar estatua edo frantziak orain dutena nahi eduki
0,etorri lau urte hauetan milioi dolar inbertituko ditugu hau izan gure konpromisu
0,milioi dolar inbertitu ditugu azpiegiturak eta teknologia hobea
0,ardura konpromisu elkar izan eusko alde jeltzalearen hitz egin euskadi
1,bide onetik goaz jarraitu behar eduki euskadi aurrera egin euskadi
2,euskadi auzolana izan hemen elkar bidez euskadi berri bat egin ari gara
2,vitoria hitzeman du osasun gastuetan euskadi dolar bataz bestekoaren gainetik egongo dela
0,gobernu hezkuntzan egin milioi dolar murrizketak salatu dituzte
2,gobernu hezkuntzan egin milioi dolar murrizketak salatu dituzte bidez
0,uste dut dio espaniar estatua indarrak ikusita badagoela aukera berri bat nazioaitortza adostu ahal izateko
0,vota presidente aski izan nafarroakoa izan eta ez zaitut bozkatu utzidazu pakean tuiterrean zuen bideo horrekin
2,ezingo lukete zuen bideo hobea eskerrik ugari zuen benetako aurpegia erakusteagatik
2,bide legalak mugarri jarri espaniar estatua konstituzioa nola egin dezakegu erabaitze eskubidean aurrera
1,ez du ikasi ondo gaurko arloak gobernu datu egoki manejaten ditu makillaje ugari
2,zalantzik gabe hautagai sendoena izan izan egun honetan ere baina
1,zapla ederra egun honetan eta
0,zer gutxi falta den doñ casildan elkar ikusteko euskadi egin dezagun eta eskutik
0,zer neurri hartuko dituzue pertsona errefuxiatuak gurean jasotzeko ala geratuko zarete espaniar estatua agindutakoaren zain
2,zer pausu eman dituzte gobernu espaniar estatua eta eta irudikatu lagunek bat bakar ere ez
1,zeitzik ditu hain gustora espaniar estatua urte estatutue bete negarrez
2,zer egin luke zuek gabe balloon balloon balloon balloon balloon balloon eskerrik ugari abanto
0,zergatik alde euskadi espaniar estatua eta ez frantziarekin
1,ziurrenik bera izango izan presidente baina ez zait niri ugari gustatzen
0,zorionak azken lau urte lortutako garaipena etortzen diren lau urte indartzea opa dizut hamaika mila esker presidente
2,zorionak egun honetan berriro proiektuan sinisteaz gain zugan sinistu dezadan lortu duzun
1,zorionak presidente
2,zorionak presidente bilbotik hobea opa dizugu birthday_cake
2,zorionak presidente nberezia zalantzarik gabe urte kanpain bertan izatea
2,zorionak presidente zure ondoan izango gaituzu euskadi egin
2,zorionak zure urte presidente 󾬔 check_mark_button
1,zu zea gure presidente antiguan ere herri egiten besarkada bat
2,zure konfiantza eskatzen dizut euskadi egin jarraitzeko
2,zurekin batera elkar euskadi egin jarraitzeko garaia izan igandean bozkatu
1,zuzenean hauteskunde elkar segundu gutxi barru egun honetan egun
2,egun honetan eukiot egun nahiko txar bat eta eskau barik mezu polit idatzi doztie benetan ez naiz negarrez two_hearts
2,egun honetan parisniza hasiko izan partaidatza onarekin eta ibilbidea ez dago txarto
0,eta eguraldi txar hau berriro zatik
0,kokotea nago beste behin ere kale nijola ezautzen ez duten gizon baten komentario zikiñ entzun betiegun honetan bereziki seguraski enaiz egun honetan ezer nazkagarririk esan dioten lehena eta enaiz azken izango eztue ezer ulertzen ezta hain zaila
1,peñ hasieran kamuts ibili bazen ere mariezkurrena nagusitzen amaitu zenean ugari asmatu zuen rezusta ez izan gaizki aritu baina koadrotik atzera jokatzea oso zaila izan eta horrek peiorengan eragina izan zuen finalerdietan zeresan handia mango duen bikotea sailkatu izan
1,baseball dena atera dela primeran borobil atano gainezka azken tantoa errebotazoa baina oroz gaindi arratsalde goibela eta tristura nagusi oso zaila baita asumitzea kantxan egun honetan egin dituenak egiteko gai den urte pilotariak erretiroa hartzea
0,bihar partiduak beldurra ematen naiz argi dago zaila izango dela eta are zailago igandeko maila erakutsita baina konfiantza behintzat badaukat
1,"egun honetan arratsalde sardinaren erreketa fish dela eta ostalaritzako establezimenduek debekatu izango dute mahaitxoak jarri espaniar estatua plazan
era"
0,urte gerra basatia sarraskitik ihes egiteko ateak maiz kanpotik itxi izan dituzten milio errefuxiatu eta hondamendi naturalak gertatu behar izan du guztiok siriarrak izan gaitezen epe laburlaburrez seguruenik
1,ointxe konturatu naiz marenek amaiera etara zabela btw beste abesti batzuk baina askoz politaue izan baina
0,bizitza gartzela izan eta guztiok preso gaude
1,amaiera legorreta azken jokaldirarte gudua eduki
1,badakit euskaldun ugari alternatiba bila dabiltzala eta bildu dutela aukera bezala arazo izan ez dagoela alternatiba seriorik euskal politikan beraz ondo pentsa ezazue zuen bozketa
0,zoragarria izan egun hauetan espaniar estatua komunikabideetan iragan hurbileko ipar irlanda eta erresuma batuaren arteko gatazka armatuari conflicto esaten entzun zany_face
1,ea elurrak eta izotzak ez dituzten arazo potoloak sortzen gurean eta argazki politak uzten dizkiguten eskualdean zehar animatu eskualdeko zure argazkiak partekatzera traola erabiliz eskerrik ugari eta aste ona izan
1,"arazo bat gerturatu zait nire alboan jarraitu du oinez
hipotesianirekin jolastu nahi du
datubilketanoizbehinka etzan egiten dazerbait eskatzenmakil hartu dut eta gorputz osoa tenkatu du
hipotesiaren baieztapenamakilaren bila joan eta bueltan ekarri naiz aldiz"
0,espaniar estatua arazo ez dira nazionalistak haiek ulertzen duten bezala baizik eta nazionalismoa beraiena noski
0,"ugari hasel urte espaniar estatua kartzelan
ugari gonzalez urte bete poloniako kartzelan
adierazpen askatasuna preso"
0,ez izan erreza lan eiten duzunean euskara ikastea ez izan erreza etxe ez baduzu jende hitz eiteko edo lagunek baina euskara galtzen ari izan eta gudua behar eduki arazo izan nola egin ahal eduki guztiok batera honetan pentsatu behar eduki
1,nahi eta ezinaren arteko gudua
2,sistema patriarkal honen aurrean beldurrik gabe gudua
1,"gureak eta gainerako guztiak ere euskal herri berri bat berreraikitzera deitutak gaude
bidea izan gudua"
2,gora gudua feminista
1,osteguna martxoak oinarrizko giza eskubideetarako sarbidea den nortasun agiria eskatuz gudua egun errefuxiatu izaeraren aitortza izanik nortasun agiria ukatzeak ez du inolako zentzurik
2,bihar ere oraina eta egun gora zaintzare eta gizartearen gudua izan eta izaten jarraitzen du egun honetan ere
2,"kale etxe bidea guztiontzat seguru ez den artean zuen eskutik hartuko ditugu kale
gora gudua feminista"
2,gora gudua feminista intersekzionala
2,feminismo aurrera matxismo atzera musical_notes gora gudua feminista
2,gora gudua feminista egun honetan eta beti
2,gora gudua feminista zorionak neskak
2,gora gudua femi nis eta
2,bizi egin behar dinagu gruxa bizi bizi eta lan egin bizi eta gudua bizi eta bizitza maitatuerle langileen amodioak aleksandra kollontai
