,label,text
4400,1,gaur irunera eramango naute proiektuak ez du inor baztarrean utziko
4401,2,gaur izango eduki beste alde lehendakari bateranaurrera
4402,1,gaur bere programaren beste puntu bat aurkeztu digu astero astero zailtasun ekonomikoak dituzten familiak desjabetzea
4403,1,gaur egon behar zuen programan ez gaituzte geldituko
4404,2,gaur antolatutako gazte eztabaidetan hartuko du parte
4406,2,gaur kanpain amaiera  eta
4407,1,gaur kanpezun egon gara nafarroako ahal edukiren adiskideekin eskerrik asko asko
4408,0,gaur lehendakari hautagaien arteko eztabaida ikusiko eduki besteak beste
4409,0,gaur leioakoa campusean jende lepo
4410,1,gaur miribillara ezin joan baina bihotz bertan
4411,1,gaur barakaldon eta jarraitu zuzenean
4412,1,gaur mondragon unibertsitateko urte hasiera ekitaldian hainbat ordezkari egon garannsorte on
4413,1,gaur egon izan kideekin
4414,1,gaur eta bozkatu
4415,2,gaur eta solobarria plazanean
4416,2,gaur izan izan mitin asteazkenean aldiz etan garoan zita
4417,2,gaur noizbaitnonbait kale eta ozenki zerbait interesgarria esanen balu euskara
4418,1,gaur otxartaga plazan emakumeok euskadi aldatzen neskerrik asko asko
4420,2,gaur ondo goaz gure apustua argia dela etan bozkatu eduki
4421,2,gaur elkar
4422,1,gaur eta ordu berean ehunka pertsona irabaz goaz redios
4423,2,gaur villabonako kale herri zuzenean eskuorriak banatzen eta programa azaltzen
4424,1,gaur zarautzko euskal jaian eduki eta batera
4425,2,gaurgaurgaurbergara ezkertiar eta independentista kale
4426,1,gaurko bideo gaurko argazkia zinegotziak etxe eragotzi nahian
4427,2,gaurko ekitaldia errenterin eta gaurkoan ere topetara nherriz herri ilusio borborkan
4428,2,gaurko ekitaldia kotxe karabana
4429,1,gaurko ekitaldian itsaso etxe balorean jarri du arratian izan duen bilakaera udalerri gehienak
4430,1,gaurko eztabaidan garaile gauzak argi eta gaiei enfoke egoki ematen talde bikaina eduki
4431,1,gaurko familiako plana borobiltzeko bazkaldu ondoren donostiara mitin ilusioz gainezka
4433,0,gaurko egin elkar etan izango izan baita ere
4434,2,gaurko talde politikoen iragarki bakar renan eredua ematenn
4435,2,gaurko parranda edo bihar aperitiboan etxe lan eta kale orain hasi izan lau urte ibilbidea igandean eman botoa ehbilduri
4436,1,gaurko planik ez eta gazte zerrendaburuekin solastu nahi jai giro apartan zatoz era
4437,2,gaurko soziometroan bi datu interesgarri egon dira neh bildu gipuzkoa indartsu ageri izan lehen postuaren bilanpsek ez dute gehiengoa
4438,1,gaurkoan ere argi geratu izan hurrengo urte euskadi gidaritza eramateko pertsonarik egoki dela
4439,1,gaurtik domekara jaixetan topera asteartian danok eta entzun
4440,1,gauza arraroak eskatzen ditugu
4441,1,gauza asko jar ditzaket zalantzan estrategia egite estilo baina gaur eta orain ez dut zalantzan jarri rentzako bozkatu
4442,2,gauza asko eta asko interesgarriak dira ez rena bezala gaztelera sartu nahi duelannadibidez
4443,2,gauza bat dago oso pozik eztabaida honekin
4445,2,gauza berbera esaten zuen garai bateko unidad alavesak hau politika berria bada
4446,2,gauza izan bere hitzak manipulatu nahi izan dituzula eta ez zaizula ondo atera
4447,2,gauza izan ez dela x ejemplo baina gehiago biek erreformismo kirats bera dute
4448,1,gauza hauek erakusten dute sortzen duen ilusio gernika herri izango gara igandean ahaldun gora
4449,1,gauzak aldatu nahi duen gazte errebelde eta emakumeon bozkatu izan
4450,1,gauzak argi aplikatzen ari izan eta batxilergoko mailako azterketa eren
4451,2,gauzak argitxo azaldu dizkio asturiar batek eta diskurtso espainia jatorrari
4452,1,gauzak ez dira horrenbeste aldatzen hor izan duzue lau urte eta ez dut uste txar izan denik
4453,2,gazte altxa
4454,1,gazte bozkatu zein den argi eduki gazte eraiki edukin alternatiba hain zuzen ere gurea
4455,2,gazte bozkatu zergatik bildu 
4456,2,gazte ekitaldia abiatzear
4457,1,gazte ekitaldian
4458,1,gazte ez ahaztu tan tilosetatik solasaldia ekinn gazte bildu
4459,2,gazte ezkertiar independentistok zita eduki bihar arratsalde usurbilgo frontoian
4460,2,gazte murala bukatuta ehbilduk eduki gazte indar guztia erakutsiko eduki ere baina gazte
4461,2,gazte pillo bat bildu mungiako ekitaldian
4462,2,gazte prekarietate bukatzeko proposamen eta proeiktua edukingazte errebeldeak ditugu gureanngazteok
4463,2,gazte gazte
4464,2,gazte zuzendutako neurriak aurkeztu ditu etxe oinarri dituena
4466,1,gazte ez omen dute  konektatzen ahaaaa baina argi ikusten izan
4467,1,gazte ikasi behar dute zertarako eta exilio ekonomikora joateko
4468,2,gazte indarra eta alternatiba mikel urdangarinen eskutik beasainen bildu
4469,1,gazte enplegu programa berezi bat garatu behar eduki gure helburua izan gaztek lehen lan aukera bat izatea
4473,2,gaztelera lehenengo
4474,2,gazte argi eduki etorkizuna eraiki goaz
4475,0,gazte etorkizun hobea bateri baietz diogu domekan gazte
4476,0,gazte ez eduki etxe ez enplegu baina beldurrik ere ez gure bozkatu
4477,0,gazte gara herri honen oraina eta geroa eta horregatik indarrak bilduz gazte iean
4478,0,gazte herri honen istoria idatzi eta etorkizuna eraiki eduki horretarako igande honetan
4479,2,gazte politikaz paso paul laka eta hautagaia
4480,2,gazte konprometituta bozkatu
4481,0,gazte aukera bozkatu
4482,0,gazte bozkatu bildu
4483,2,gazte proposamen haratago gazte proiektua du gazteherria eraiki
4484,2,gazteria ezinbesteko motorea izan herri honetan alternatibak sortzen bangoardia izan izan beti gazte argi eduki guk
4485,2,gazteria gabe herri honek etorkizunik ez duela nabarmendu du zer bilduko bozeramaile
4486,1,gazteriak argi du ez eduki itxaroterik gure bideari ekiteko garaia izan gazte gazte
4487,2,etxe izan dira auzo eta herri pizgarriak bilduk proposamen egoki alor honetarako ngazteok
4488,2,gaztiok argi dekogu gure aukerie izan
4489,2,gehien bat independentistak faltan bota ditut
4490,2,gehin bat independentistak faltan bota ditu
4491,2,gelditu behingoz urdaibain eucalyptusekin egiten diren landaketak
4492,2,jende normala
4493,2,jende normala oso ondo pasatzen
4494,0,jende txar
4495,1,gernika pelikula eta bere bideo honekin zitalkeri absurdoaren maila jasateko kupoa gainditu dut bi egun
4496,1,gernika pelikula iragarri beharrean ematen du sustatzea dela albiste honen helburua nolakoak diren kanpain
4497,0,gernika zuhaitz aurrean zutunik askatasunaren alde borrokatu zutenen gomutan
4498,0,gernika ekitaldian herri honen alde azala utzi dutenekin gobernatuko eduki
4499,0,gernika estatutua urte agortuta dagoela agortutako eredua garatzea nahi du izugarrizko progenesia dute
4500,2,gernika ez ahaztu eskola publikoetan egun azala uzten dogunok ere badakigula zer den herri egitea aurrera bildu
4501,2,gernika gernika
4502,2,gero batzuk esango dute ez duela gazte konektatzn
4503,2,gero eta erkargarriagoak gara bide onetik goaz hitz zuzen eta zintzoa
4504,2,gero konpromisu bete ahaztu egiten zaizuezeuen botere gosea hasetzearena eziknoski
4505,2,gertutasuna seriotasuna kudeatzeko kapazitatea eta idei argiaknhori izan eskaintzen duena
4506,1,gestioa garrantzitsua izan baina pasioa ere baina guk herri hau maite eduki hori izan gure motorea
4508,2,getxon gazte argi dute gazte proeiktua izan aupa zuek
4509,2,geure hizkuntza euskara izan eta harriduraikurra esaldiaren bukaeran baino ez eduki idazten
4510,2,geurea dana babestu geure hizkuntza ezbaeduki guk egiten ez du inork egin
4511,1,gezurra eta gainera nazkagarria
4512,1,gezurrek hanka motz zer hauteskunde bezeperatan gure aurka banatutako propagandari erantzun
4513,2,gezurretan ari dela agerian utzi zuen mikel basabek elebakarrek ulertzeko moduan
4514,2,gezurretan ibili bada baina
4515,2,gezurti madarikatuok badakizue gezurretan zabiltzatela gero eta nazka handiagoa ematen didazue
4516,1,gidaria gaixotzen bada abixatu niri xd
4517,1,gildatan ibiliko izan
4518,2,gipuzkoa gauzak ondo egin ez luke behar errauste plantarik
4519,1,gipuzkoa hautagaien eztabaida programan
4520,2,gipuzkoa zerrendaburuari egin diogun elkar entzungai
4521,0,gipuzkoa zerrendakideak kanpain azken txanpan igandean bozkatu
4522,0,gipuzkoa zerrendak bezala
4523,0,gipuzkoa zerrenda burua igandean dudarik ez nire bozkatu
4524,1,gipuzkoa egondakoan argi utzi genuen gastuan ez ezik sarreretan ere eragin daitekeela
4525,2,gipuzkoa onena lehendakari jarraitzea igandean zure botoa
4526,2,giro bikaina laudion indarra eta ilusio hemen duzue familia argazkia bikaina hau ere aurrera
4527,0,giro ederra miribillan hitzartze ederrez gain ikuskizun itzela
4528,2,giro ezinhobean barre eta herri egiten irabaz goaz aupa portu eta gora
4529,1,giro polit kanpain bukatzeko igandean hautesontziak bete
4530,2,giza eskubideak ahal edukiko unibertsitatean mereziko du uni
4531,2,gizarte duin baten aldarrikapena egin du oskar matute diputatuak
4532,0,gizarte eta komunikazio fakultatea lepo solasaldian eta
4533,1,gizarte zerbeuskara indarkeria matxista bideo tropelaren atzeko alde botellin bat hartzera eta ezin bueltatu
4534,2,gizartea denoi aldarrikapen bat egiten digu bakea eta bizikidetzan adostu aurrera urratsak gizartearekin bat
4535,0,hauteskunde kartelen inguruan agertu diren mezuak egiak min inon
4536,0,goazen behingoz martxan jarri prozesu independentista
4537,0,goazen euskal errepublika eraiki lan hastera gu ere horretarako
4538,0,goazen
4539,2,gobernu aldaketaz urte pasa ondoren nafarroako turismo sailari elebitasunaren kontua arrotz zaio oraino
4540,2,gobernu sendo bat behar eduki enplegu sortzeko eta gazte aukerak eskaintzeko
4541,0,gobernu sendoa behar eduki emandako hitz bete egin dut zin dagit
4542,1,gobernu ez akordio akordio edo ehbildu akordio artean erabaki dezala
4543,0,gobernu kanporatzea izango zan aldaketa estrukturalen abiapuntu edo urratsa erabaki
4544,0,gobernu dituen erronka nagusiak erreskate soziala burujabetza bakea gobernantza eta etorkizuna
4545,1,gogoan dut duela urte eztabaida saioan gutxik sinisten genuela bete du konpromisu gizarte zerbitzuei eustea
4547,0,gogoraraziz euskara eskakizunaketa adostu zituela zer euskara bizikidetzarekin lotzera deitu du
4548,1,gogoratu tatik aurrera herri plazan eta tan eta
4549,1,gogoratu gaur eta
4550,1,gogoratu guztiok botua eman baino lehenago zer hauekin gobernatzen duela instituzio guztietan
4551,1,gogoratu igandean aukerarik onena
4552,1,gogoratu jauna urte terdian euskal pentsiodunak paga extrarik gabe kompetentzia eske jarraituko duzu
4553,2,gogoratzea bakar antieuskaldun hori dela esanetan euren lehentasunezko sozioa orain arte eskutik gobernatu dutenak
4554,1,gogotsu eta entzun igorren arratian ere
4555,2,gogo eta pasioz egin dut lan bazterrean bizi diren pertsonekin eta horregatik egin dut batinor bazterrean uzten ez duelako
4556,2,goiz goiz algortako kideak propaganda banatzen
4557,2,goiz gipuzkoa hautagaiak izan dira
4558,2,goiz eusko legebiltzarreko hauteskunde lehendakari den alkarrizketauko dogu
4559,2,goiz gaur elkar edukiko hauteskunde berbetan
4560,2,goiz gaur olabarrieta alkarrizketauko dogu
4561,2,goiz hauteskunde hautagaia den azkue
4564,2,gora bildu
4565,0,gora euskadi askatuta
4566,2,gora euskadi askatuta gora lehendakari
4567,1,gora euskadigora nafarroavisca catalunya
4568,2,gora euskal herri
4569,2,gora euskal herri askatuta
4570,0,gora euskal herri bildu hemen eta orain
4571,2,gora euskal herri gazteria eta berain irakasleak egurre
4572,1,gora euskadi azkatutangora lehendakari
4573,2,gora gora araba gora euskal herri
4574,1,gora gazteria gazte ekitaldia usurbilen eta ane zurutuzarekin
4575,1,gora herri irria emozioak ilusio eta bihotz gora eta gora maddalehen
4576,1,gora iraultza feminista
4577,1,gora emakume zer indarra gaur larraitz ugarte entzun plazerra
4578,1,gora eta hego uribeko udal hautetsiak gutun aparta
4579,0,gora pilar
4580,2,gora san miguel aski izan zuen kristianofobiarekin
4581,0,goraka goaz aurrera ngaur tolosa eta barakaldo toperan
4582,0,gorka talegotikn
4583,2,gorospe dirulaguntzen inguruan igoera nabarmena egon izan gizarte politiketan
4584,2,gorospe giza larrientzako laguntzak mantendu sendotu eta finantzazioa ahalbidetuko eduki
4585,2,gorroto bideo ikusita eraiki bideo hau ikustea komeni izan
4586,2,gorroto etnozidaren diskurtsoa
4587,1,gorrotoa ignorantzia eta diskriminazioen aurrean guk eraman dezagun
4588,1,grabazioak egin ea nola ateratzen den gazte ere gazte ere
4589,1,gracias amiga
4590,1,grafiko interaktiboa irabaz lituzke hauteskunde azken inkestaren arabera ere
4592,0,gran poke lópez
4593,2,grandes mujeres elkar
4594,1,gu gara alde guztietatik diru gutxien eduki edukin alde eta kanpain pertsonei esker lortu eduki
4595,2,gu gara euskadirentzat eta etorkizunerako aukera on bakar eta
4596,1,gu kook apalik euzkolurganian zutunik aurkezten gara herri honen aurrean hauteskunde domekan bozkatu
4597,2,gu nbozkatu elkar
4598,2,gu zuek gara ​ legebiltzarreko balantzea eta liburua
4599,2,gugenheinenen langileek bizi dutena eta patronalaren herri eredua izan
4600,1,guk argi eduki
4601,2,guk argi eduki nargazki guztiak
4602,2,guk argi eduki oiartzuarrok
4603,2,guk argi eduki posizio pragmatikoena independentzia izan espainia menpe jarraitzea jasanezina zaigu eta
4604,2,guk argi eduki ekin
4605,2,guk ere kanpañakin bat eitten doungaur plazan domekan botua ematen danokn nanimo irabaz
4606,1,guk berbea bete islako moila konpontzeko esan eta bete
4607,2,guk beti egongo gara pier paul bertzaitz ez
4608,2,guk eduki izan jende indarra
4609,2,guk erara akordio euskadiko hiritartasunaren onura bilatuzolatz martinez ozak azaltzen digu
4610,0,guk elkar eraiki egiten eduki eta orereta horren froga argia izan
4611,2,guk ez eduki bizitza ez onartzen ez ulertzen pasiorik gabegure herri pasioa edukilako gaude hmen
4612,2,guk lan egin eduki eta jarraituko eduki burua eta bihotz horretarako jarri
4613,2,guk logroñon ehna eduki zer gara
4614,2,gune soziala lortuko eduki euskadi elkar
4615,0,guneko bideo hau gustuko dudala adierazi dut  bilboufest
4616,0,guneko  bilboufest erreprodukziozerrendan bideo bat gehitu dut
4617,1,gurasoek argi eduki nori bozkatu
4618,2,gure asmoa izan industriak bpgean duen pisua era iristea esportazioak gora doaz lehiakorrak dira gure enpresak
4620,1,gure borondatea argi mantendu eta hobea
4621,2,gure enpresek euskal herri begirako legeak behar dituzte erabaki hemengo arazo erantzun
4622,1,gure eskubide historikoetan oinarritutako babestu nahi eduki adostasunaren bidez aurrera egitea
4623,2,gure eskubide sozialen bermatzea
4624,2,gure etxe hipoteka ordaindta ziok katua gure errepublika independienteko erregea izan
4625,2,gure familiak ez dute sentitzen hazkunde ekonomikoa
4626,2,gure familiek
4627,2,gure gazte lehen aukera sortzeko lan dabil eusko jairlaritza
4628,2,gure gobernu ahalmen eta baliabide guztiak erabiliko ditu helburu garrantzitsu hau lortzeko
4629,2,gure hautagai barakaldoko mitin
4630,1,gure hautagaiak ikusita argi esan dezaket eharen etorkizuna emakume aurpegia du langile eta eusk
4631,0,gure hautagaiak kale zehar dabiltza proiektua zabaltzen zatoz zu ere
4632,2,gure helburua urte azpikoen eta herri guztien euskal hiztun izatea
4633,2,gure herri zatiketan sakontzen duen bideanduela urte zalantzak egon zitezkeen baino egun jada ez
4634,2,gure hitz bete eduki pertsona ardatz hartuta denon artean atzeraldia gainditzeko
4635,2,gure hitz bete eduki hori izan eusko alde jeltzalea
4636,2,gure istorio recientean ulergarrio ite zait oain asmoa administrazioan euskara inguruan
4637,2,gure jarrera eraiki ez izan etorriko ezer suntsitu etorkizun hobea nahi eduki sire freskoa gara
4638,2,gure jarrera oso argia izan hemen duzue gobernu programa osoan
4640,1,gure katea euskal gizartea izan gure aberria izan dena emon behar jako maite den askatasunari
4641,2,gure konpromisu berdea orain barakaldon
4642,2,gure laguntza guztiak mexikotik
4643,2,gure lan udalan partehartzeagardentasunainformazioa
4644,2,gure lehendakari lehen aipamena presoei
4645,0,gure lehentasuna izan izan gizarte politikak bermatzea inor atzean utzi gabe
4646,2,gure lendakarigaia irabaz atera gara pertsonen eskubideak berreskuratu nahi ditugu
4647,2,gure oraina eta etorkizunaren alde gazte
4648,2,gure oraina eta etorkizunaren alde gazte bildu
4649,2,gure oraina eta etorkizunaren alde gazte bilduntwittercomnauimpvlf gure
4650,1,gure programa idatzita dago gure hitz legea izan
4652,1,gure sistema kalitatezkoa eta erreferentea izan dadin akordio zabalerako proposamen egin du
4653,2,gure zerrendaburua izanda bergaran beharko luke ezta
4654,2,gurea ez izan bizikleta statiko basauriarroi kontsultarekin horma jarri dizuete aurrera egin nahi du
4655,2,gurea politika izan pixkanaka pixkanaka aurrera egin urrutira joateko
4656,1,gurien eztau ataten zinegotzi bat bez
4657,2,gustora entzun ditut hitzak faltan bota dut ordea izanda ekitaldia rekiko keinuren bat ez egitea
4658,2,gustuku ditut gaurko marrazkiko ezpain mamitsu eta sentsualak
4659,1,gustura entzun diet eta indar handiko mezuak
4660,2,gutxienez ez eduki gusto txar
4661,1,gutxienezko soldataz euro gorakoa izatea nahi du hezkuntza eta industria lotuz
4662,0,gutxitan entzun diegu koei euskal herri aipatu honetan ere oso urrun
4663,2,gutzi hau arabera abertzaleak subiranoak herri arteko harremanak plangintza historia erreala akordio anitza
4664,2,guztiok batera egin lehendakari s
4665,0,guztiok parte nguztiok partenigandean bozkatu
4666,2,guztiokin batera irabaz goaz hemen eta orain bozkatu denon herri bozkatu bildu
4667,1,guztiz ados rekinnherri perspektiba batetatik frantsesa ikasi beharko genuke
